interaction_id,customer_id,interaction_date,channel,resolution_status,agent_id,interaction_duration_minutes,follow_up_required
INT_000981,CUST_0024,2025-07-10 21:17:07.794582,Chat,Pending,AGENT_14,28.0272193905789,False
INT_000982,CUST_0655,2024-12-05 21:17:07.794582,Email,Escalated,AGENT_16,31.728276363999314,False
INT_000983,CUST_0064,2025-02-16 21:17:07.794582,Email,Resolved,AGENT_06,29.29360568296651,False
INT_000984,CUST_0541,2025-04-05 21:17:07.794582,Chat,Resolved,AGENT_16,0.68846904307486,False
INT_000985,CUST_0858,2024-12-27 21:17:07.794582,Chat,Escalated,AGENT_10,2.2501797681977953,False
INT_000986,CUST_0556,2024-10-26 21:17:07.794582,Email,Resolved,AGENT_08,6.266164494979579,False
INT_000987,CUST_0231,2025-03-27 21:17:07.794582,Email,Resolved,AGENT_05,5.119414685991778,False
INT_000988,CUST_0611,2024-11-04 21:17:07.794582,Email,Resolved,AGENT_01,4.793619734849551,False
INT_000989,CUST_0115,2025-03-11 21:17:07.794582,Chat,Resolved,AGENT_02,18.127925492903948,True
INT_000990,CUST_0002,2024-10-23 21:17:07.794582,Chat,Resolved,AGENT_20,11.713792473299995,False
INT_000991,CUST_0255,2024-12-04 21:17:07.794582,Email,Resolved,AGENT_02,21.757269803550617,False
INT_000992,CUST_0681,2024-11-28 21:17:07.794582,Chat,Resolved,AGENT_13,3.59357865991667,False
INT_000993,CUST_0825,2024-12-30 21:17:07.794582,Chat,Resolved,AGENT_07,4.379346056322922,False
INT_000994,CUST_0387,2024-12-12 21:17:07.794582,Phone,Resolved,AGENT_08,21.004414900350238,True
INT_000995,CUST_0946,2025-03-19 21:17:07.794582,Chat,Resolved,AGENT_12,5.283749961376193,True
INT_000996,CUST_0601,2025-02-03 21:17:07.801910,Email,Resolved,AGENT_15,8.899606137438914,True
INT_000997,CUST_0471,2025-04-22 21:17:07.801910,Chat,Resolved,AGENT_18,17.898204135892172,True
INT_000998,CUST_0325,2025-03-17 21:17:07.801910,Email,Resolved,AGENT_18,2.0338907203776353,False
INT_000999,CUST_0090,2025-08-18 21:17:07.801910,Email,Resolved,AGENT_18,9.05693333208772,False
INT_001000,CUST_0079,2025-01-01 21:17:07.801910,Phone,Escalated,AGENT_11,45.01998595866702,False
INT_001001,CUST_0788,2025-05-12 21:17:07.801910,Phone,Resolved,AGENT_13,24.55724668456404,False
INT_001002,CUST_0801,2025-02-28 21:17:07.801910,Chat,Resolved,AGENT_17,37.474010063036545,False
INT_001003,CUST_0632,2025-07-08 21:17:07.802959,Chat,Resolved,AGENT_10,4.093777098422424,False
INT_001004,CUST_0859,2025-03-13 21:17:07.802959,Email,Resolved,AGENT_17,0.5368832617385503,False
INT_001005,CUST_0016,2025-10-05 21:17:07.802959,Email,Resolved,AGENT_11,7.106524052863665,False
INT_001006,CUST_0809,2025-06-05 21:17:07.802959,Chat,Resolved,AGENT_02,1.1957554430595694,False
INT_001007,CUST_0934,2025-01-31 21:17:07.802959,Chat,Resolved,AGENT_01,43.590304266733234,False
INT_001008,CUST_0943,2025-02-22 21:17:07.802959,Phone,Resolved,AGENT_07,6.520224701068215,False
INT_001009,CUST_0984,2024-12-06 21:17:07.802959,Phone,Resolved,AGENT_17,10.984776031697296,False
INT_001010,CUST_0442,2025-09-23 21:17:07.802959,Phone,Pending,AGENT_20,11.806089090911527,False
INT_001011,CUST_0794,2025-06-02 21:17:07.803948,Chat,Pending,AGENT_20,19.564469298828097,False
INT_001012,CUST_0926,2025-08-25 21:17:07.803948,Email,Resolved,AGENT_11,24.31307270075151,False
INT_001013,CUST_0100,2025-07-22 21:17:07.803948,Email,Resolved,AGENT_11,7.073381894592622,False
INT_001014,CUST_0626,2025-07-02 21:17:07.803948,Email,Resolved,AGENT_15,15.256178486701991,False
INT_001015,CUST_0166,2025-01-11 21:17:07.803948,Phone,Resolved,AGENT_02,1.7210714325257404,False
INT_001016,CUST_0229,2025-01-16 21:17:07.803948,Email,Resolved,AGENT_10,14.716101349744179,False
INT_001017,CUST_0703,2024-10-18 21:17:07.803948,Chat,Resolved,AGENT_14,10.558683795980736,False
INT_001018,CUST_0793,2025-09-26 21:17:07.803948,Chat,Pending,AGENT_16,27.12555104002627,True
INT_001019,CUST_0480,2024-12-15 21:17:07.803948,Chat,Escalated,AGENT_14,8.969305215685463,False
INT_001020,CUST_0419,2025-07-08 21:17:07.803948,Chat,Resolved,AGENT_08,14.746124390149923,True
INT_001021,CUST_0555,2025-07-14 21:17:07.804948,Chat,Resolved,AGENT_03,32.10816543881153,False
INT_001022,CUST_0834,2025-02-01 21:17:07.804948,Chat,Resolved,AGENT_07,1.750405462268264,False
INT_001023,CUST_0158,2024-11-25 21:17:07.804948,Email,Resolved,AGENT_18,1.4562004254619718,True
INT_001024,CUST_0870,2024-12-31 21:17:07.804948,Phone,Resolved,AGENT_01,38.00417010249294,True
INT_001025,CUST_0363,2025-05-14 21:17:07.804948,Chat,Resolved,AGENT_02,11.063127032503674,False
INT_001026,CUST_0116,2025-07-16 21:17:07.804948,Phone,Resolved,AGENT_14,7.719001413978102,True
INT_001027,CUST_0618,2025-06-21 21:17:07.804948,Email,Resolved,AGENT_04,22.231515468476218,False
INT_001028,CUST_0286,2024-11-23 21:17:07.804948,Email,Resolved,AGENT_05,24.026027700748692,False
INT_001029,CUST_0092,2025-04-10 21:17:07.804948,Email,Resolved,AGENT_18,46.82051153035252,True
INT_001030,CUST_0364,2025-06-27 21:17:07.805948,Chat,Resolved,AGENT_05,12.114884302888365,True
INT_001031,CUST_0250,2025-07-26 21:17:07.805948,Chat,Resolved,AGENT_03,7.431508720430953,False
INT_001032,CUST_0455,2024-12-31 21:17:07.805948,Chat,Resolved,AGENT_16,8.046143701246283,True
INT_001033,CUST_0173,2025-02-25 21:17:07.805948,Email,Resolved,AGENT_19,33.366750287396044,False
INT_001034,CUST_0539,2025-07-05 21:17:07.805948,Email,Resolved,AGENT_19,14.497292837650608,False
INT_001035,CUST_0718,2025-02-19 21:17:07.805948,Email,Escalated,AGENT_03,3.171486792835526,False
INT_001036,CUST_0432,2025-02-01 21:17:07.805948,Email,Escalated,AGENT_08,34.46586863150831,False
INT_001037,CUST_0258,2025-03-30 21:17:07.805948,Chat,Resolved,AGENT_10,13.405698026997042,False
INT_001038,CUST_0869,2025-02-13 21:17:07.805948,Email,Escalated,AGENT_12,11.687236524476825,False
INT_001039,CUST_0480,2025-05-15 21:17:07.805948,Email,Resolved,AGENT_08,2.290577663304437,True
INT_001040,CUST_0776,2025-08-21 21:17:07.806951,Email,Resolved,AGENT_03,50.04470955533244,False
INT_001041,CUST_0310,2025-07-25 21:17:07.806951,Chat,Resolved,AGENT_14,19.340668036009472,False
INT_001042,CUST_0651,2025-04-24 21:17:07.806951,Chat,Resolved,AGENT_17,2.6800203834860095,False
INT_001043,CUST_0421,2025-03-12 21:17:07.806951,Email,Resolved,AGENT_15,24.816485595605204,False
INT_001044,CUST_0687,2024-12-13 21:17:07.806951,Chat,Resolved,AGENT_01,40.63871734975967,False
INT_001045,CUST_0405,2025-04-14 21:17:07.806951,Chat,Resolved,AGENT_19,10.6852213545273,False
INT_001046,CUST_0825,2025-02-20 21:17:07.806951,Email,Resolved,AGENT_17,5.684167439980377,False
INT_001047,CUST_0906,2025-04-23 21:17:07.806951,Email,Resolved,AGENT_04,10.660687803790566,False
INT_001048,CUST_0999,2024-12-09 21:17:07.806951,Email,Resolved,AGENT_04,34.58568560381229,False
INT_001049,CUST_0803,2024-11-18 21:17:07.806951,Chat,Resolved,AGENT_04,26.165869018003313,False
INT_001050,CUST_0477,2024-11-20 21:17:07.807949,Chat,Resolved,AGENT_07,10.953571294555369,True
INT_001051,CUST_0567,2025-02-28 21:17:07.807949,Phone,Pending,AGENT_08,46.524033654981714,False
INT_001052,CUST_0333,2024-12-29 21:17:07.807949,Phone,Escalated,AGENT_02,9.517637036422311,False
INT_001053,CUST_0284,2025-05-27 21:17:07.807949,Email,Resolved,AGENT_20,37.14246785850955,False
INT_001054,CUST_0023,2025-03-07 21:17:07.807949,Phone,Resolved,AGENT_13,18.99313569047876,False
INT_001055,CUST_0741,2025-02-19 21:17:07.807949,Email,Resolved,AGENT_13,11.327009257580446,True
INT_001056,CUST_0099,2025-08-31 21:17:07.807949,Chat,Resolved,AGENT_03,72.11258684961277,False
INT_001057,CUST_0119,2025-07-23 21:17:07.807949,Email,Resolved,AGENT_01,17.73321144111311,False
INT_001058,CUST_0880,2025-02-21 21:17:07.807949,Chat,Resolved,AGENT_10,8.707304610559026,False
INT_001059,CUST_0254,2025-06-25 21:17:07.808949,Phone,Resolved,AGENT_19,11.094447938357954,True
INT_001060,CUST_0550,2025-04-19 21:17:07.808949,Email,Resolved,AGENT_12,3.445350630277619,True
INT_001061,CUST_0079,2025-08-05 21:17:07.808949,Email,Escalated,AGENT_07,21.528133667188953,False
INT_001062,CUST_0634,2025-02-23 21:17:07.808949,Chat,Resolved,AGENT_06,13.255469857323,True
INT_001063,CUST_0965,2025-03-21 21:17:07.808949,Email,Resolved,AGENT_20,19.17232014789917,False
INT_001064,CUST_0696,2025-06-18 21:17:07.808949,Chat,Resolved,AGENT_20,12.06801697960728,True
INT_001065,CUST_0699,2025-03-10 21:17:07.808949,Chat,Resolved,AGENT_08,19.24736174819618,True
INT_001066,CUST_0039,2024-12-28 21:17:07.808949,Chat,Pending,AGENT_08,8.457802974763972,False
INT_001067,CUST_0940,2025-09-13 21:17:07.808949,Email,Resolved,AGENT_14,13.767126840043828,True
INT_001068,CUST_0701,2025-06-08 21:17:07.808949,Email,Resolved,AGENT_17,4.6229361462450855,False
INT_001069,CUST_0785,2024-12-06 21:17:07.809950,Email,Escalated,AGENT_18,28.655029208249584,False
INT_001070,CUST_0830,2024-12-06 21:17:07.809950,Phone,Resolved,AGENT_10,8.942577437295022,False
INT_001071,CUST_0489,2025-04-10 21:17:07.809950,Chat,Resolved,AGENT_17,1.867545433849988,False
INT_001072,CUST_0213,2025-09-07 21:17:07.809950,Chat,Resolved,AGENT_19,7.808394998223507,False
INT_001073,CUST_0784,2025-03-31 21:17:07.809950,Email,Resolved,AGENT_11,8.284405582814989,False
INT_001074,CUST_0396,2025-02-22 21:17:07.809950,Email,Resolved,AGENT_01,7.381892077250203,False
INT_001075,CUST_0628,2025-09-23 21:17:07.810955,Chat,Resolved,AGENT_10,22.74407350639778,False
INT_001076,CUST_0225,2025-01-10 21:17:07.810955,Email,Resolved,AGENT_04,22.14153634137128,False
INT_001077,CUST_0535,2025-07-26 21:17:07.810955,Chat,Resolved,AGENT_16,31.085096449758634,True
INT_001078,CUST_0843,2025-05-11 21:17:07.810955,Phone,Resolved,AGENT_02,3.5247821928406884,False
INT_001079,CUST_0546,2024-10-23 21:17:07.810955,Chat,Resolved,AGENT_16,16.912462173131797,False
INT_001080,CUST_0405,2025-06-15 21:17:07.810955,Phone,Resolved,AGENT_13,29.3179960022876,False
INT_001081,CUST_0715,2025-08-17 21:17:07.810955,Email,Escalated,AGENT_19,16.598854161730845,False
INT_001082,CUST_0359,2025-04-06 21:17:07.810955,Chat,Resolved,AGENT_17,12.279065670348933,False
INT_001083,CUST_0798,2025-05-17 21:17:07.810955,Chat,Resolved,AGENT_06,2.3399241642831066,False
INT_001084,CUST_0481,2024-11-18 21:17:07.811948,Chat,Resolved,AGENT_03,21.469751409385523,False
INT_001085,CUST_0475,2025-07-16 21:17:07.811948,Email,Escalated,AGENT_17,5.862888239634185,True
INT_001086,CUST_0503,2024-11-09 21:17:07.811948,Email,Resolved,AGENT_20,1.8611710168260027,False
INT_001087,CUST_0601,2025-05-16 21:17:07.811948,Chat,Resolved,AGENT_14,2.784508786888608,False
INT_001088,CUST_0046,2025-05-26 21:17:07.811948,Phone,Resolved,AGENT_08,12.62197278711272,False
INT_001089,CUST_0353,2025-08-12 21:17:07.811948,Chat,Resolved,AGENT_18,8.634364085209299,False
INT_001090,CUST_0141,2025-01-01 21:17:07.811948,Email,Resolved,AGENT_14,5.385785981215659,False
INT_001091,CUST_0319,2025-07-15 21:17:07.811948,Email,Escalated,AGENT_12,4.355248852939477,False
INT_001092,CUST_0401,2024-12-25 21:17:07.811948,Chat,Resolved,AGENT_20,3.57914141866985,False
INT_001093,CUST_0738,2025-03-29 21:17:07.811948,Email,Escalated,AGENT_04,41.367326719778696,False
INT_001094,CUST_0023,2025-05-15 21:17:07.812948,Chat,Resolved,AGENT_06,16.758941983407812,False
INT_001095,CUST_0873,2025-07-21 21:17:07.812948,Chat,Resolved,AGENT_08,19.390320942381397,True
INT_001096,CUST_0253,2025-02-13 21:17:07.812948,Chat,Resolved,AGENT_14,2.825303201603569,False
INT_001097,CUST_0779,2025-01-22 21:17:07.812948,Chat,Resolved,AGENT_11,25.538801966410333,False
INT_001098,CUST_0141,2025-05-24 21:17:07.812948,Phone,Resolved,AGENT_09,35.605832425490746,False
INT_001099,CUST_0778,2025-04-12 21:17:07.812948,Chat,Resolved,AGENT_11,10.23598878829022,False
INT_001100,CUST_0831,2025-03-28 21:17:07.812948,Chat,Escalated,AGENT_10,3.1525864040083915,False
INT_001101,CUST_0071,2025-07-27 21:17:07.812948,Email,Resolved,AGENT_08,13.21245283014514,False
INT_001102,CUST_0839,2025-07-15 21:17:07.812948,Email,Resolved,AGENT_02,6.670905304706496,False
INT_001103,CUST_0213,2025-05-22 21:17:07.813948,Chat,Resolved,AGENT_04,6.052022347806206,False
INT_001104,CUST_0082,2025-06-10 21:17:07.813948,Email,Resolved,AGENT_14,30.990285213932275,True
INT_001105,CUST_0956,2024-10-31 21:17:07.813948,Chat,Resolved,AGENT_13,4.379391376835899,False
INT_001106,CUST_0336,2025-02-21 21:17:07.813948,Phone,Resolved,AGENT_03,5.552234586665599,False
INT_001107,CUST_0698,2025-08-24 21:17:07.813948,Email,Resolved,AGENT_11,3.4939403608810897,False
INT_001108,CUST_0910,2025-03-27 21:17:07.813948,Chat,Escalated,AGENT_10,20.257145694417236,False
INT_001109,CUST_0056,2025-02-06 21:17:07.813948,Phone,Resolved,AGENT_07,0.05882678841647038,False
INT_001110,CUST_0534,2024-12-31 21:17:07.813948,Phone,Resolved,AGENT_20,11.81461802706081,False
INT_001111,CUST_0168,2025-09-02 21:17:07.813948,Email,Resolved,AGENT_18,26.037306240138395,False
INT_001112,CUST_0713,2025-06-05 21:17:07.813948,Email,Resolved,AGENT_07,9.483654779819808,False
INT_001113,CUST_0371,2025-09-10 21:17:07.814949,Phone,Resolved,AGENT_17,12.837477236277488,False
INT_001114,CUST_0328,2025-05-09 21:17:07.814949,Phone,Resolved,AGENT_18,0.16611681543419307,False
INT_001115,CUST_0504,2025-06-07 21:17:07.814949,Chat,Resolved,AGENT_13,0.05756467272771317,False
INT_001116,CUST_0706,2025-04-24 21:17:07.814949,Email,Resolved,AGENT_03,29.69055777715554,False
INT_001117,CUST_0833,2025-09-05 21:17:07.814949,Chat,Resolved,AGENT_15,124.50484489008393,False
INT_001118,CUST_0506,2024-12-01 21:17:07.814949,Email,Resolved,AGENT_12,8.956196210990274,False
INT_001119,CUST_0887,2025-05-08 21:17:07.814949,Phone,Resolved,AGENT_17,13.676545753908695,False
INT_001120,CUST_0805,2025-01-03 21:17:07.814949,Phone,Resolved,AGENT_14,11.013144763082622,False
INT_001121,CUST_0520,2025-05-16 21:17:07.814949,Email,Resolved,AGENT_04,15.163374877918816,True
INT_001122,CUST_0976,2024-12-14 21:17:07.815951,Email,Resolved,AGENT_18,13.30621189830269,True
INT_001123,CUST_0769,2024-12-26 21:17:07.815951,Chat,Resolved,AGENT_20,31.161302608989626,False
INT_001124,CUST_0380,2025-06-29 21:17:07.815951,Phone,Resolved,AGENT_10,5.425396475068516,False
INT_001125,CUST_0513,2025-06-06 21:17:07.815951,Chat,Resolved,AGENT_16,3.1224563713958933,True
INT_001126,CUST_0866,2025-05-31 21:17:07.815951,Chat,Resolved,AGENT_17,20.175826868582895,False
INT_001127,CUST_0917,2025-03-26 21:17:07.815951,Email,Resolved,AGENT_17,16.47284809881323,False
INT_001128,CUST_0130,2024-12-28 21:17:07.815951,Email,Resolved,AGENT_03,18.557001366524748,False
INT_001129,CUST_0458,2024-12-31 21:17:07.815951,Phone,Pending,AGENT_06,4.000607184012488,True
INT_001130,CUST_0544,2025-07-03 21:17:07.815951,Email,Pending,AGENT_08,40.22355034297356,True
INT_001131,CUST_0053,2025-10-09 21:17:07.816948,Phone,Resolved,AGENT_19,6.8506900027769975,False
INT_001132,CUST_0629,2024-12-22 21:17:07.816948,Phone,Escalated,AGENT_18,1.9372088766244129,True
INT_001133,CUST_0201,2025-06-24 21:17:07.816948,Phone,Resolved,AGENT_06,1.116575953912648,False
INT_001134,CUST_0880,2024-10-23 21:17:07.816948,Phone,Resolved,AGENT_17,1.701677184053818,False
INT_001135,CUST_0976,2025-05-17 21:17:07.816948,Phone,Resolved,AGENT_19,25.275780097856106,False
INT_001136,CUST_0996,2025-09-24 21:17:07.816948,Chat,Resolved,AGENT_02,12.943812560899637,False
INT_001137,CUST_0419,2025-05-01 21:17:07.816948,Email,Resolved,AGENT_02,29.061338963716985,False
INT_001138,CUST_0962,2025-03-01 21:17:07.816948,Email,Resolved,AGENT_05,21.865785286729537,False
INT_001139,CUST_0439,2025-06-07 21:17:07.816948,Chat,Escalated,AGENT_11,41.38888251931782,True
INT_001140,CUST_0913,2025-05-07 21:17:07.816948,Chat,Resolved,AGENT_03,9.723990418869587,False
INT_001141,CUST_0270,2024-12-11 21:17:07.817948,Email,Resolved,AGENT_18,8.216863525238766,False
INT_001142,CUST_0019,2025-03-31 21:17:07.817948,Email,Resolved,AGENT_03,21.739823915912396,False
INT_001143,CUST_0228,2025-05-28 21:17:07.817948,Phone,Resolved,AGENT_12,57.15126818867017,False
INT_001144,CUST_0291,2025-08-25 21:17:07.817948,Email,Resolved,AGENT_08,16.73607808857457,False
INT_001145,CUST_0870,2025-08-31 21:17:07.817948,Phone,Escalated,AGENT_20,12.516811613151997,False
INT_001146,CUST_0205,2025-08-05 21:17:07.817948,Email,Resolved,AGENT_16,15.247464193424442,False
INT_001147,CUST_0845,2025-09-08 21:17:07.818831,Chat,Resolved,AGENT_19,8.850516174559182,True
INT_001148,CUST_0540,2025-02-14 21:17:07.818831,Email,Resolved,AGENT_13,25.067126217648322,False
INT_001149,CUST_0893,2025-07-25 21:17:07.818831,Email,Resolved,AGENT_13,18.614445287315238,False
INT_001150,CUST_0656,2025-03-22 21:17:07.818831,Chat,Resolved,AGENT_03,9.470679499016784,False
INT_001151,CUST_0334,2025-08-19 21:17:07.818831,Chat,Resolved,AGENT_11,10.667888789013617,False
INT_001152,CUST_0798,2024-11-19 21:17:07.818831,Chat,Resolved,AGENT_14,34.96929188543291,False
INT_001153,CUST_0463,2025-04-01 21:17:07.818831,Email,Resolved,AGENT_06,15.434667624380774,False
INT_001154,CUST_0940,2025-08-03 21:17:07.818831,Email,Resolved,AGENT_20,22.12642946751407,True
INT_001155,CUST_0066,2025-05-20 21:17:07.819834,Chat,Escalated,AGENT_14,5.911251645895162,False
INT_001156,CUST_0133,2025-08-23 21:17:07.819834,Email,Escalated,AGENT_16,28.925963607143263,False
INT_001157,CUST_0705,2025-05-20 21:17:07.819834,Chat,Resolved,AGENT_04,13.003122700483235,False
INT_001158,CUST_0579,2025-10-07 21:17:07.819834,Email,Resolved,AGENT_11,26.689681362183062,False
INT_001159,CUST_0057,2024-11-02 21:17:07.819834,Email,Escalated,AGENT_12,16.900206106146605,False
INT_001160,CUST_0329,2025-06-17 21:17:07.819834,Email,Resolved,AGENT_16,4.143215259450346,True
INT_001161,CUST_0819,2024-12-01 21:17:07.819834,Chat,Resolved,AGENT_01,5.560157405539349,False
INT_001162,CUST_0653,2025-05-02 21:17:07.819834,Chat,Resolved,AGENT_12,62.332432078482455,False
INT_001163,CUST_0420,2025-02-16 21:17:07.819834,Chat,Resolved,AGENT_20,15.164530467299462,False
INT_001164,CUST_0971,2025-05-30 21:17:07.820833,Phone,Pending,AGENT_16,11.572863322609187,False
INT_001165,CUST_0268,2025-01-09 21:17:07.820833,Chat,Resolved,AGENT_18,40.4673626060876,False
INT_001166,CUST_0628,2024-10-30 21:17:07.820833,Email,Resolved,AGENT_08,26.529043305742054,False
INT_001167,CUST_0147,2025-01-11 21:17:07.820833,Email,Resolved,AGENT_16,24.34212176047223,False
INT_001168,CUST_0257,2024-11-05 21:17:07.820833,Phone,Escalated,AGENT_15,16.955900299321222,False
INT_001169,CUST_0152,2025-06-28 21:17:07.820833,Chat,Resolved,AGENT_02,4.161884191080572,False
INT_001170,CUST_0727,2024-11-23 21:17:07.820833,Chat,Resolved,AGENT_10,24.568200386978077,True
INT_001171,CUST_0575,2025-03-07 21:17:07.820833,Phone,Resolved,AGENT_07,6.133272225114237,False
INT_001172,CUST_0719,2025-01-21 21:17:07.820833,Chat,Resolved,AGENT_13,15.919497044494895,False
INT_001173,CUST_0015,2025-01-24 21:17:07.821833,Email,Resolved,AGENT_20,21.159066572400487,False
INT_001174,CUST_0351,2025-06-01 21:17:07.821833,Chat,Escalated,AGENT_18,15.929721018297782,False
INT_001175,CUST_0582,2025-07-05 21:17:07.821833,Email,Pending,AGENT_10,3.1832492324751027,False
INT_001176,CUST_0135,2025-08-20 21:17:07.821833,Chat,Resolved,AGENT_07,19.30972731030046,False
INT_001177,CUST_0067,2025-02-17 21:17:07.821833,Chat,Resolved,AGENT_05,35.803151367950164,False
INT_001178,CUST_0393,2025-02-28 21:17:07.821833,Chat,Resolved,AGENT_13,1.9598571973166257,False
INT_001179,CUST_0920,2025-03-13 21:17:07.821833,Chat,Resolved,AGENT_17,9.77149331624042,True
INT_001180,CUST_0466,2024-11-24 21:17:07.821833,Phone,Resolved,AGENT_07,21.656513075134672,True
INT_001181,CUST_0747,2024-12-08 21:17:07.821833,Email,Pending,AGENT_09,2.024989429163907,False
INT_001182,CUST_0993,2025-01-13 21:17:07.822833,Chat,Resolved,AGENT_03,14.756427311305805,False
INT_001183,CUST_0510,2024-10-29 21:17:07.822833,Email,Resolved,AGENT_02,4.72782570174147,False
INT_001184,CUST_0107,2025-01-19 21:17:07.822833,Chat,Resolved,AGENT_20,19.633840936738054,False
INT_001185,CUST_0604,2025-06-14 21:17:07.822833,Chat,Resolved,AGENT_06,21.17317271309112,False
INT_001186,CUST_0253,2025-10-04 21:17:07.822833,Phone,Resolved,AGENT_19,1.5962107503887746,False
INT_001187,CUST_0238,2025-07-27 21:17:07.822833,Email,Resolved,AGENT_17,59.80733807801166,True
INT_001188,CUST_0123,2024-11-02 21:17:07.822833,Chat,Resolved,AGENT_03,13.468225199535054,False
INT_001189,CUST_0433,2025-04-02 21:17:07.822833,Chat,Resolved,AGENT_18,10.545926644683119,True
INT_001190,CUST_0871,2025-04-04 21:17:07.822833,Email,Resolved,AGENT_08,4.620091577383635,False
INT_001191,CUST_0943,2024-10-23 21:17:07.822833,Chat,Resolved,AGENT_09,5.208267625989708,False
INT_001192,CUST_0735,2025-04-01 21:17:07.823833,Chat,Resolved,AGENT_07,9.140828887503352,True
INT_001193,CUST_0560,2025-06-30 21:17:07.823833,Chat,Resolved,AGENT_04,1.6390714164879365,True
INT_001194,CUST_0785,2025-02-15 21:17:07.823833,Email,Resolved,AGENT_15,4.209913619702241,True
INT_001195,CUST_0365,2025-07-19 21:17:07.823833,Phone,Pending,AGENT_09,11.857777664134229,False
INT_001196,CUST_0504,2025-01-16 21:17:07.823833,Chat,Resolved,AGENT_07,0.70746172595051,False
INT_001197,CUST_0543,2025-05-14 21:17:07.823833,Chat,Resolved,AGENT_14,16.266273480266864,False
INT_001198,CUST_0536,2025-03-25 21:17:07.823833,Phone,Resolved,AGENT_18,17.83186307797923,False
INT_001199,CUST_0734,2025-07-18 21:17:07.823833,Chat,Resolved,AGENT_01,25.102740703400297,False
INT_001200,CUST_0769,2025-02-24 21:17:07.823833,Email,Escalated,AGENT_10,7.536543351569343,False
INT_001201,CUST_0568,2025-06-28 21:17:07.824833,Phone,Escalated,AGENT_09,4.441609485476906,True
INT_001202,CUST_0630,2025-04-02 21:17:07.824833,Email,Escalated,AGENT_05,3.188426327393307,False
INT_001203,CUST_0974,2025-06-11 21:17:07.824833,Email,Resolved,AGENT_04,1.9735813132236764,True
INT_001204,CUST_0938,2025-08-30 21:17:07.824833,Email,Resolved,AGENT_13,21.30613175113791,False
INT_001205,CUST_0038,2025-09-22 21:17:07.824833,Email,Resolved,AGENT_01,11.24563423709542,False
INT_001206,CUST_0569,2025-08-30 21:17:07.824833,Email,Escalated,AGENT_01,6.255935330277466,False
INT_001207,CUST_0902,2025-07-20 21:17:07.824833,Email,Resolved,AGENT_10,57.432791117649266,True
INT_001208,CUST_0316,2025-10-15 21:17:07.824833,Phone,Resolved,AGENT_14,4.817652833527793,False
INT_001209,CUST_0844,2025-06-08 21:17:07.824833,Chat,Resolved,AGENT_17,0.47566625831723486,False
INT_001210,CUST_0271,2024-11-15 21:17:07.824833,Email,Resolved,AGENT_16,15.959125348706182,False
INT_001211,CUST_0088,2025-03-30 21:17:07.825833,Email,Resolved,AGENT_15,1.0565016426979725,True
INT_001212,CUST_0074,2025-08-17 21:17:07.825833,Chat,Resolved,AGENT_14,12.875965083957205,False
INT_001213,CUST_0237,2025-03-04 21:17:07.825833,Chat,Resolved,AGENT_10,22.95828466837446,False
INT_001214,CUST_0820,2025-02-12 21:17:07.825833,Phone,Resolved,AGENT_20,7.569603454509615,False
INT_001215,CUST_0383,2025-09-30 21:17:07.825833,Chat,Resolved,AGENT_09,14.496726310850235,False
INT_001216,CUST_0880,2025-06-24 21:17:07.825833,Chat,Resolved,AGENT_03,10.286471233369411,False
INT_001217,CUST_0922,2025-03-03 21:17:07.825833,Chat,Resolved,AGENT_01,15.95319726665371,False
INT_001218,CUST_0322,2025-05-02 21:17:07.825833,Email,Resolved,AGENT_13,10.843878395705572,True
INT_001219,CUST_0379,2025-10-15 21:17:07.825833,Chat,Resolved,AGENT_10,5.31454660427068,False
INT_001220,CUST_0472,2025-04-05 21:17:07.826833,Email,Resolved,AGENT_07,1.4018442629129633,False
INT_001221,CUST_0616,2024-11-09 21:17:07.826833,Phone,Resolved,AGENT_18,14.471786127898238,False
INT_001222,CUST_0462,2025-07-29 21:17:07.826833,Email,Resolved,AGENT_07,15.741501073866328,True
INT_001223,CUST_0126,2025-08-31 21:17:07.826833,Chat,Resolved,AGENT_16,2.659981849708337,False
INT_001224,CUST_0134,2025-07-02 21:17:07.826833,Email,Resolved,AGENT_12,12.743777523108198,False
INT_001225,CUST_0965,2025-02-24 21:17:07.826833,Email,Resolved,AGENT_17,1.4067534323217166,False
INT_001226,CUST_0557,2025-02-02 21:17:07.826833,Phone,Resolved,AGENT_18,29.921523859541917,False
INT_001227,CUST_0625,2024-12-21 21:17:07.826833,Email,Resolved,AGENT_15,17.57139133619366,False
INT_001228,CUST_0949,2025-06-23 21:17:07.826833,Chat,Resolved,AGENT_17,19.876735988293674,True
INT_001229,CUST_0184,2025-09-24 21:17:07.827833,Email,Resolved,AGENT_12,27.767865139671606,False
INT_001230,CUST_0467,2025-01-05 21:17:07.827833,Email,Resolved,AGENT_04,8.986823515980612,False
INT_001231,CUST_0417,2025-04-24 21:17:07.827833,Chat,Resolved,AGENT_04,15.782857495696536,True
INT_001232,CUST_0213,2025-01-08 21:17:07.827833,Chat,Resolved,AGENT_11,30.757983167922283,False
INT_001233,CUST_0828,2025-02-15 21:17:07.827833,Email,Resolved,AGENT_17,28.018388999947213,False
INT_001234,CUST_0891,2025-05-28 21:17:07.827833,Phone,Resolved,AGENT_06,27.175166859999173,False
INT_001235,CUST_0870,2025-05-09 21:17:07.827833,Phone,Resolved,AGENT_16,0.3037447007653689,False
